t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
58.18957610887705,370.0000000000002,-5.205566573788199e+19,0.0,1327689104241897.5,6.659666805428424e+19,4.725606103009902e+19,1.933927933508097e+19
63.749493422369284,370.0000000000002,-5.2088233374443495e+19,0.0,1406588330695295.5,6.969489101896893e+19,4.943929700690281e+19,2.0254187423735423e+19
68.80396370736223,370.0000000000002,-5.210991837155695e+19,0.0,1461789460201957.5,7.2401836504322564e+19,5.134562098507253e+19,2.105475372978986e+19
74.36388102085446,370.0000000000002,-5.212569842366136e+19,0.0,1507604199471021.2,7.529172766338867e+19,5.344681128631561e+19,2.1843408772873626e+19
80.47979006569592,370.0000000000002,-5.215044305826852e+19,0.0,1584420789479084.0,7.831926061083582e+19,5.5585979098496885e+19,2.273169709154948e+19
86.03970737918816,370.0000000000002,-5.216812320969109e+19,0.0,1641521860677049.2,8.097325614140056e+19,5.744841971957775e+19,2.3523194899962196e+19
92.15561642402962,370.0000000000002,-5.218008752178564e+19,0.0,1684718927635141.8,8.3819472487023e+19,5.951536480557418e+19,2.4302422962521186e+19
98.88311637335522,370.0000000000002,-5.219912186803777e+19,0.0,1758302020070785.2,8.682225171661965e+19,6.164815938094802e+19,2.5172334033651515e+19
104.99902541819668,370.0000000000002,-5.221444515346763e+19,0.0,1819432384960295.0,8.945833209021979e+19,6.349121335649615e+19,2.5965299301338636e+19
111.72652536752229,370.0000000000002,-5.222404264979527e+19,0.0,1861404262756208.8,9.229345069034014e+19,6.554352918386065e+19,2.6748060102216675e+19
119.12677531178046,370.0000000000002,-5.223881972189778e+19,0.0,1930946303516802.8,9.530272491986716e+19,6.769381692059433e+19,2.760697705296927e+19
125.85427526110607,370.0000000000002,-5.225241088453591e+19,0.0,1996633543250231.2,9.794699293087903e+19,6.953844462957191e+19,2.840655166776384e+19
133.25452520536425,370.0000000000002,-5.2260570615361815e+19,0.0,2039108304574625.8,1.007953026218087e+20,7.159160303354403e+19,2.920166047996008e+19
141.39480014404825,370.0000000000002,-5.227224673675137e+19,0.0,2104801689754140.2,1.0383339557724424e+20,7.37733261710291e+19,3.0057964604525322e+19
148.79505008830643,370.0000000000002,-5.228430065362191e+19,0.0,2174300281871124.2,1.0650609577362581e+20,7.563678464998613e+19,3.0867136823357776e+19
156.93532502699043,370.0000000000002,-5.229151527813265e+19,0.0,2218499357129010.5,1.0938733656264314e+20,7.770572243706924e+19,3.16793956262168e+19
165.88962745954282,370.0000000000002,-5.230104153920577e+19,0.0,2281660584173793.5,1.1247140009516678e+20,7.992703346436124e+19,3.254208497022137e+19
174.02990239822682,370.0000000000002,-5.2311663966840095e+19,0.0,2353783650248256.5,1.1518862456178934e+20,8.182243446038815e+19,3.3363836317750915e+19
182.98420483077922,370.0000000000002,-5.231812788953062e+19,0.0,2400018619538374.5,1.1811969142000148e+20,8.392250369046304e+19,3.4194787710918898e+19
192.83393750658684,370.0000000000002,-5.232624239818621e+19,0.0,2462708865111227.5,1.212639391199936e+20,8.618889041860244e+19,3.5072585992525996e+19
201.78823993913923,370.0000000000002,-5.2335561226335e+19,0.0,2536401799372656.5,1.2403890245974958e+20,8.812571276896872e+19,3.59106532889815e+19
211.63797261494685,370.0000000000002,-5.234131589524546e+19,0.0,2584159621669463.0,1.2703468014048163e+20,9.027251365420997e+19,3.675958232664997e+19
222.47267855833525,370.0000000000002,-5.234856726450221e+19,0.0,2648861486145871.0,1.3025146910487385e+20,9.258775342409497e+19,3.766106681929269e+19
232.32241123414286,370.0000000000002,-5.235670153249059e+19,0.0,2723085447492493.5,1.3309570232811035e+20,9.457388003469528e+19,3.851909920796763e+19
243.15711717753126,370.0000000000002,-5.236176205124468e+19,0.0,2771575238064657.5,1.3616952962861472e+20,9.678277846023465e+19,3.938397959314209e+19
255.07529371525848,370.0000000000002,-5.236855734466849e+19,0.0,2841078397516848.0,1.394697521441587e+20,9.914807885036872e+19,4.031883221539238e+19
265.9099996586469,370.0000000000002,-5.237554591113934e+19,0.0,2914099603891341.5,1.4239423536438616e+20,1.0119320687190663e+20,4.1198114392875655e+19
277.8281761963741,370.0000000000002,-5.2380007912583496e+19,0.0,2963296549240138.0,1.4555798798200254e+20,1.034776370505865e+20,4.207738763486678e+19
290.93817038787404,370.0000000000002,-5.238661816530003e+19,0.0,3040252692336301.5,1.48951455484695e+20,1.0589142201268747e+20,4.305699321931505e+19
302.85634692560126,370.0000000000002,-5.23923994427383e+19,0.0,3109038771138741.0,1.5196752365555027e+20,1.0801093436685607e+20,4.395348024992306e+19
315.9663411171012,370.0000000000002,-5.239653491576839e+19,0.0,3161343388774087.5,1.552309826147299e+20,1.1037672341250707e+20,4.485109785883399e+19
330.3873347277511,370.0000000000002,-5.2402987202467504e+19,0.0,3246265732989344.0,1.5872773908430976e+20,1.1284021169871901e+20,4.588428111985771e+19
343.49732891925106,370.0000000000002,-5.240752206861872e+19,0.0,3307579676605348.5,1.6184715653268036e+20,1.1505589280723008e+20,4.678795614577371e+19
357.918322529901,370.0000000000002,-5.241180480052346e+19,0.0,3369304930349402.0,1.652167544758955e+20,1.1749076413303801e+20,4.772262103792708e+19
371.0283167214009,370.0000000000002,-5.2417188415633285e+19,0.0,3448820983526952.5,1.6820944617074252e+20,1.1958507373397985e+20,4.862092361577917e+19
385.44931033205086,370.0000000000002,-5.242074796043425e+19,0.0,3503213951519006.0,1.7145007486161076e+20,1.2190577584497716e+20,4.954079580268208e+19
401.3124033037658,370.0000000000002,-5.242513865864804e+19,0.0,3574249958688552.5,1.74945116367372e+20,1.2441094231985439e+20,5.053059979755884e+19
415.7333969144157,370.0000000000002,-5.242978046241758e+19,0.0,3650807493071126.0,1.780554874047627e+20,1.2659026557141105e+20,5.146157102585858e+19
431.59648988613066,370.0000000000002,-5.243289535005465e+19,0.0,3704599316239466.5,1.814274837931084e+20,1.290279943415366e+20,5.239578485225551e+19
449.0458921550171,370.0000000000002,-5.243758158014958e+19,0.0,3789024013737333.0,1.850549079063366e+20,1.3159289841275494e+20,5.345822046956789e+19
464.90898512673203,370.0000000000002,-5.24412146628955e+19,0.0,3855926728452518.0,1.882949342615449e+20,1.3388974707666584e+20,5.440133125815066e+19
482.3583873956185,370.0000000000002,-5.244446954716007e+19,0.0,3919283476259775.0,1.9180216746704634e+20,1.3642287623966528e+20,5.537537194390488e+19
498.2214803673334,370.0000000000002,-5.244857509905971e+19,0.0,4001103337939530.0,1.9492543453898182e+20,1.386103007082894e+20,5.631113272735451e+19
515.6708826362199,370.0000000000002,-5.2451345743941984e+19,0.0,4058064908680778.0,1.9831268222053774e+20,1.4104075196289409e+20,5.7267872192735035e+19
